company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,cityid,Educ,Race,Education,Company,Gender
Amazon,L5,Software Engineer,245000,"Seattle, WA",2,0,Distributed Systems (Back-End),158000,9000,78000,Male,11527,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,135000,"Seattle, WA",0,0,Distributed Systems (Back-End),128000,7000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,235000,"Seattle, WA",6,1,DevOps,140000,52000,43000,Male,11527,0,Two Or More,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"San Luis Obispo, CA",4,4,DevOps,126000,74000,0,Male,7425,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,132000,"Seattle, WA",1,1,Distributed Systems (Back-End),108000,18000,11000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,216000,"Irvine, CA",3,3,Production,144000,72000,0,Male,7229,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,162000,"Seattle, WA",2,1,Distributed Systems (Back-End),125000,5000,32000,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,166000,"Seattle, WA",0,0,API Development (Back-End),116000,20000,30000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,SDE I,Software Engineer,160000,"Irvine, CA",1,1,Full Stack,115000,30000,15000,Male,7229,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,165000,"Seattle, WA",0,0,Security,112000,20000,33000,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,164000,"Seattle, WA",5,0,Full Stack,112000,27000,25000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L3,Software Engineer,172000,"Seattle, WA",2,0,Full Stack,140000,20000,12000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,241000,"Palo Alto, CA",3,3,ML / AI,163000,72000,6000,Male,7351,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,160000,"Santa Barbara, CA",1,0,Data,123000,3000,34000,Male,7433,0,Asian,Bachelor's Degree,1,1
Amazon,L3,Software Engineer,170000,"Seattle, WA",1,0,API Development (Back-End),130000,6000,36000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,207000,"Seattle, WA",6,2,Distributed Systems (Back-End),147000,60000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,247000,"New York, NY",4,0,API Development (Back-End),165000,50000,33000,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,218000,"Seattle, WA",3,0,Full Stack,152000,38000,29000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,171000,"Seattle, WA",4,1,Web Development (Front-End),123000,48000,0,Female,11527,1,White,Master's Degree,1,0
Amazon,L4,Software Engineer,180000,"Seattle, WA",4,0,Distributed Systems (Back-End),138000,20000,20000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,172000,"New York, NY",0,0,API Development (Back-End),128000,24000,20000,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,148000,"Herndon, VA",1,1,AWS,108000,20000,20000,Female,11385,0,Asian,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,207000,"Seattle, WA",5,5,Full Stack,144000,63000,0,Female,11527,0,Asian,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,305000,"Sunnyvale, CA",8,0,Full Stack,175000,15000,118000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,214000,"Seattle, WA",3,3,API Development (Back-End),144000,70000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",1,0,ML / AI,134000,22000,17000,Male,11527,1,Two Or More,Master's Degree,1,1
Amazon,L5,Software Engineer,216000,"Seattle, WA",3,3,Full Stack,143000,73000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,163000,"Sunnyvale, CA",0,0,Networking,128000,5000,30000,Male,7472,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,147000,"Seattle, WA",0,0,Full Stack,116000,4000,27000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,415000,"Seattle, WA",36,15,Distributed Systems (Back-End),160000,255000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Arlington, VA",2,0,Full Stack,150000,5000,47000,Male,11342,0,Two Or More,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,212000,"Austin, TX",5,4,Distributed Systems (Back-End),145000,67000,0,Male,10965,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,268000,"San Francisco, CA",4,4,Distributed Systems (Back-End),172000,96000,0,Female,7419,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,252000,"Seattle, WA",3,0,API Development (Back-End),152000,10000,90000,Female,11527,1,White,Master's Degree,1,0
Amazon,L4,Software Engineer,129000,"Seattle, WA",1,1,API Development (Back-End),116000,3000,13000,Female,11527,0,Asian,Bachelor's Degree,1,0
Amazon,SDE I,Software Engineer,161000,"Herndon, VA",0,0,Distributed Systems (Back-End),130000,4000,27000,Female,11385,1,Asian,Master's Degree,1,0
Amazon,SDE I,Software Engineer,153000,"Seattle, WA",1,0,API Development (Back-End),116000,23000,15000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,135000,"Seattle, WA",5,5,DevOps,120000,15000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,208000,"Portland, OR",3,1,Full Stack,150000,13000,45000,Male,10522,1,White,Master's Degree,1,1
Amazon,L5,Software Engineer,283000,"Seattle, WA",4,4,Distributed Systems (Back-End),150000,132000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,199000,"Seattle, WA",9,7,Distributed Systems (Back-End),140000,60000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,182000,"Seattle, WA",5,2,ML / AI,152000,18000,12000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,192000,"New York, NY",3,1,Site Reliability (SRE),154000,38000,0,Male,10182,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,181000,"Seattle, WA",1,0,API Development (Back-End),130000,47000,4000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,275000,"Denver, CO",6,0,Distributed Systems (Back-End),155000,66000,54000,Female,7548,0,White,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,144000,"Sunnyvale, CA",2,2,Full Stack,128000,17000,0,Female,7472,0,Asian,Bachelor's Degree,1,0
Amazon,L6,Software Engineer,280000,"Los Angeles, CA",20,4,Graphics,160000,120000,0,Female,7275,1,Asian,Master's Degree,1,0
Amazon,L6,Software Engineer,446000,"San Francisco, CA",6,5,ML / AI,185000,261000,0,Male,7419,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,230000,"Seattle, WA",10,1,Distributed Systems (Back-End),160000,70000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,234000,"Seattle, WA",3,3,Distributed Systems (Back-End),146000,88000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,166000,"Tempe, AZ",2,0,Distributed Systems (Back-End),116000,20000,30000,Male,7053,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,204000,"San Francisco, CA",3,0,Data,150000,7000,47000,Male,7419,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",5,5,Distributed Systems (Back-End),145000,55000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,180000,"Seattle, WA",0,0,API Development (Back-End),140000,24000,17000,Male,11527,1,White,Master's Degree,1,1
Amazon,SDE I,Software Engineer,158000,"Seattle, WA",0,0,Full Stack,117000,6000,35000,Male,11527,0,Black,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,270000,"Seattle, WA",3,3,Distributed Systems (Back-End),150000,64000,55000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,220000,"Seattle, WA",10,10,Distributed Systems (Back-End),145000,75000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",9,4,Distributed Systems (Back-End),148000,50000,2000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"Seattle, WA",0,0,Full Stack,116000,22000,25000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,148000,"Seattle, WA",1,1,Distributed Systems (Back-End),110000,38000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,220000,"Austin, TX",2,2,Full Stack,144000,76000,0,Male,10965,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,156000,"Seattle, WA",2,2,API Development (Back-End),116000,20000,20000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,SDE I,Software Engineer,153000,"Seattle, WA",3,0,Full Stack,116000,22000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,210000,"Seattle, WA",3,0,API Development (Back-End),130000,36000,44000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,156000,"Seattle, WA",1,0,DevOps,112000,20000,24000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,277000,"Sunnyvale, CA",14,3,ML / AI,177000,15000,85000,Female,7472,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,189000,"Seattle, WA",3,2,API Development (Back-End),145000,24000,20000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"Seattle, WA",1,0,Distributed Systems (Back-End),116000,22000,25000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,160000,"Seattle, WA",2,0,Full Stack,130000,15000,15000,Female,11527,1,White,Master's Degree,1,0
Amazon,L5,Software Engineer,231000,"Seattle, WA",7,7,Full Stack,141000,90000,0,Female,11527,1,White,Master's Degree,1,0
Amazon,L5,Software Engineer,220000,"Seattle, WA",3,3,Distributed Systems (Back-End),144000,76000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,147000,"Seattle, WA",0,0,Full Stack,112000,20000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,240000,"Seattle, WA",8,1,API Development (Back-End),160000,80000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,210000,"Seattle, WA",6,4,Distributed Systems (Back-End),151000,59000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,165000,"Seattle, WA",1,0,Full Stack,132000,5000,28000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",5,2,ML / AI,144000,33000,23000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,254000,"Seattle, WA",7,7,Distributed Systems (Back-End),144000,110000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,143000,"Herndon, VA",1,1,AWS,108000,15000,20000,Female,11385,0,Asian,Bachelor's Degree,1,0
Amazon,SDE II,Software Engineer,195000,"Seattle, WA",3,3,Production,144000,51000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",2,1,Full Stack,129000,30000,14000,Male,11527,0,Two Or More,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,179000,"Austin, TX",2,1,Web Development (Front-End),120000,40000,19000,Female,10965,0,Asian,Bachelor's Degree,1,0
Amazon,SDE I,Software Engineer,138000,"Seattle, WA",0,0,Full Stack,116000,22000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,174000,"Charlotte, NC",2,0,Full Stack,140000,18000,17000,Male,9594,0,White,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,212000,"Boston, MA",2,2,Distributed Systems (Back-End),152000,48000,12000,Female,8816,0,White,Bachelor's Degree,1,0
Amazon,SDE II,Software Engineer,230000,"Denver, CO",12,1,Distributed Systems (Back-End),150000,51000,30000,Female,7548,0,White,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,185000,"Seattle, WA",4,4,API Development (Back-End),145000,32000,8000,Female,11527,1,White,Master's Degree,1,0
Amazon,L5,Software Engineer,334000,"Palo Alto, CA",8,0,Distributed Systems (Back-End),185000,81000,68000,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,235000,"Seattle, WA",19,3,Distributed Systems (Back-End),144000,91000,0,Male,11527,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,156000,"Seattle, WA",0,0,API Development (Back-End),117000,22000,18000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,160000,"Seattle, WA",1,1,API Development (Back-End),120000,29000,11000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,235000,"Seattle, WA",8,3,Distributed Systems (Back-End),160000,72000,3000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,166000,"Seattle, WA",0,0,Distributed Systems (Back-End),129000,20000,17000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,154000,"Tempe, AZ",2,0,Distributed Systems (Back-End),116000,23000,15000,Male,7053,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,192000,"Seattle, WA",12,2,Distributed Systems (Back-End),142000,50000,0,Male,11527,1,White,Master's Degree,1,1
Amazon,SDE II,Software Engineer,231000,"Seattle, WA",14,0,Distributed Systems (Back-End),150000,44000,37000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,350000,"Santa Clara, CA",5,5,ML / AI,180000,120000,50000,Female,7434,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,257000,"Sunnyvale, CA",3,1,Distributed Systems (Back-End),170000,53000,34000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,126000,"Seattle, WA",0,0,API Development (Back-End),108000,18000,0,Female,11527,0,Asian,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,138000,"Herndon, VA",1,1,Distributed Systems (Back-End),91000,36000,11000,Male,11385,0,Two Or More,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,142000,"Minneapolis, MN",4,1,Full Stack,113000,25000,5000,Male,9194,0,Asian,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,145000,"Seattle, WA",0,0,Distributed Systems (Back-End),110000,20000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,399000,"Bellevue, WA",30,0,API Development (Back-End),153000,157000,89000,Male,11470,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,186000,"Sunnyvale, CA",2,1,Testing (SDET),140000,32000,14000,Male,7472,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,198000,"Sunnyvale, CA",7,1,API Development (Back-End),150000,24000,24000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,158000,"Herndon, VA",3,2,AWS,116000,25000,17000,Male,11385,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,174000,"Seattle, WA",5,1,Distributed Systems (Back-End),145000,4000,25000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,165000,"New York, NY",0,0,None Yet,128000,24000,13000,Male,10182,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,147000,"Seattle, WA",3,0,Distributed Systems (Back-End),112000,20000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,178000,"Herndon, VA",2,1,Security,140000,23000,15000,Male,11385,0,Two Or More,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,216000,"Seattle, WA",6,6,Distributed Systems (Back-End),160000,50000,5000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,330000,"Seattle, WA",13,5,Distributed Systems (Back-End),158000,172000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,152000,"Seattle, WA",1,1,Distributed Systems (Back-End),112000,25000,15000,Male,11527,1,Hispanic,Master's Degree,1,1
Amazon,L6,Software Engineer,334000,"Seattle, WA",12,6,Distributed Systems (Back-End),162000,172000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,193000,"Seattle, WA",3,3,Full Stack,145000,40000,8000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"Seattle, WA",5,0,Data,140000,10000,10000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",3,0,Other,140000,30000,30000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,395000,"Seattle, WA",13,8,Distributed Systems (Back-End),157000,238000,0,Male,11527,1,Hispanic,Master's Degree,1,1
Amazon,L6,Software Engineer,380000,"Seattle, WA",11,8,Distributed Systems (Back-End),150000,230000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L7,Software Engineer,585000,"San Francisco, CA",25,4,Distributed Systems (Back-End),185000,4.00E+05,0,Male,7419,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,149000,"Seattle, WA",3,3,Distributed Systems (Back-End),114000,18000,17000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,325000,"Palo Alto, CA",4,1,Full Stack,180000,120000,25000,Female,7351,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,220000,"Austin, TX",8,1,API Development (Back-End),150000,12000,58000,Male,10965,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,150000,"Seattle, WA",3,0,Distributed Systems (Back-End),125000,30000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L3,Software Engineer,417000,"Seattle, WA",15,1,Networking,160000,138000,119000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,242000,"Seattle, WA",3,3,Distributed Systems (Back-End),146000,96000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,184000,"Seattle, WA",3,3,Web Development (Front-End),134000,54000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,220000,"Seattle, WA",3,3,Distributed Systems (Back-End),145000,75000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,214000,"Minneapolis, MN",3,2,Distributed Systems (Back-End),144000,50000,20000,Male,9194,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,175000,"Seattle, WA",4,1,Mobile (iOS + Android),140000,35000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,140000,"Sunnyvale, CA",1,0,Data,110000,20000,10000,Male,7472,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,229000,"Seattle, WA",1,1,Distributed Systems (Back-End),144000,58000,26000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,l2,Software Engineer,227000,"Seattle, WA",8,2,Full Stack,156000,71000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,172000,"Seattle, WA",3,0,Android,130000,25000,18000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,104000,"Seattle, WA",0,0,Production,94000,0,10000,Female,11527,0,Hispanic,Bachelor's Degree,1,0
Amazon,L3,Software Engineer,185000,"Seattle, WA",4,4,ML / AI,135000,30000,20000,Female,11527,0,Asian,Bachelor's Degree,1,0
Amazon,SDE I,Software Engineer,155000,"San Diego, CA",6,2,API Development (Back-End),125000,30000,0,Male,7416,0,Hispanic,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,415000,"New York, NY",15,1,Distributed Systems (Back-End),178000,222000,15000,Male,10182,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,150000,"Santa Barbara, CA",8,2,Full Stack,115000,35000,0,Male,7433,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,206000,"Seattle, WA",2,2,Web Development (Front-End),144000,62000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L7,Software Engineer,790000,"Seattle, WA",13,13,Distributed Systems (Back-End),160000,630000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,180000,"San Diego, CA",3,0,Full Stack,130000,5000,45000,Male,7416,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,180000,"Seattle, WA",4,4,Full Stack,120000,50000,10000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,SDE II,Software Engineer,190000,"Seattle, WA",3,3,API Development (Back-End),144000,50000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,222000,"San Francisco, CA",2,2,Full Stack,167000,43000,13000,Male,7419,0,White,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,259000,"Seattle, WA",5,1,Distributed Systems (Back-End),160000,99000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,160000,"Seattle, WA",3,1,DevOps,124000,35000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,265000,"Seattle, WA",6,1,Full Stack,158000,107000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,199000,"Portland, OR",5,2,Web Development (Front-End),144000,55000,0,Male,10522,0,White,Bachelor's Degree,1,1
